system_date,order_type,food_name,qty,gross_price,discount_rate,total_discount_price,total_price,discount_ratio_effective,day_of_week,is_weekend,month,year,is_month_start,is_month_end,week_of_month,is_holiday,holiday_name,is_pre_holiday,is_post_holiday,order_time,order_datetime,temp_avg,rain_mm,is_rainy
1/28/2021,table,Herb Burger,1,2635.37,0.157710629,1182.33,1453.04,,3,0,1,2021,0,0,4,1,Duruthu Full Moon Poya Day,0,0,14:44:53,2021-01-28 14:44:53+05:30,30.1,0,0
1/28/2021,takeaway,Herb Drink 9,3,1790.33,0.243643289,273.56,1516.77,,3,0,1,2021,0,0,4,1,Duruthu Full Moon Poya Day,0,0,19:34:31,2021-01-28 19:34:31+05:30,26.8,0,0
1/28/2021,takeaway,Herb Burger,2,1861.67,0.25729618,324.24,1537.43,,3,0,1,2021,0,0,4,1,Duruthu Full Moon Poya Day,0,0,16:54:14,2021-01-28 16:54:14+05:30,29.8,0,0
1/28/2021,delivery,Crispy Pasta 12,4,3996.77,0,1408.31,2588.46,,3,0,1,2021,0,0,4,1,Duruthu Full Moon Poya Day,0,0,17:15:21,2021-01-28 17:15:21+05:30,28.4,0,0
1/28/2021,table,Herb Burger 12,1,3550.99,0,343.99,3207,0.096871577,3,0,1,2021,0,0,4,1,Duruthu Full Moon Poya Day,0,0,10:37:39,2021-01-28 10:37:39+05:30,27.8,0,0
1/28/2021,delivery,Sweet Roll 9,4,356.44,0.035505381,95.03,261.41,,3,0,1,2021,0,0,4,1,Duruthu Full Moon Poya Day,0,0,10:28:43,2021-01-28 10:28:43+05:30,27.8,0,0
1/28/2021,delivery,Crispy Pasta 12,1,238,0,71.58,166.42,,3,0,1,2021,0,0,4,1,Duruthu Full Moon Poya Day,0,0,10:11:28,2021-01-28 10:11:28+05:30,27.8,0,0
1/28/2021,delivery,Veggie Dessert 12,2,2285.79,0.002725304,600.33,1685.46,,3,0,1,2021,0,0,4,1,Duruthu Full Moon Poya Day,0,0,9:17:54,2021-01-28 09:17:54+05:30,26.4,0,0
1/28/2021,table,Herb Burger 12,1,2736.28,0.012571186,1211.98,1524.3,,3,0,1,2021,0,0,4,1,Duruthu Full Moon Poya Day,0,0,20:28:45,2021-01-28 20:28:45+05:30,26,0,0
1/28/2021,table,Spicy Drink 22,2,2818.03,0,774.52,2043.51,,3,0,1,2021,0,0,4,1,Duruthu Full Moon Poya Day,0,0,9:33:49,2021-01-28 09:33:49+05:30,26.4,0,0
1/28/2021,delivery,Spicy Burger,4,1973.29,0.00059828,706,1267.29,,3,0,1,2021,0,0,4,1,Duruthu Full Moon Poya Day,0,0,13:28:16,2021-01-28 13:28:16+05:30,30.8,0,0
1/28/2021,delivery,Herb Drink 9,5,4036.35,0.215891969,1332.98,2703.37,,3,0,1,2021,0,0,4,1,Duruthu Full Moon Poya Day,0,0,11:53:14,2021-01-28 11:53:14+05:30,29.1,0,0
1/29/2021,table,Zesty Pasta 9,1,234.97,0.035265522,28.66,206.31,,4,0,1,2021,0,0,5,0,,0,1,10:48:50,2021-01-29 10:48:50+05:30,27.2,0.5,1
1/29/2021,takeaway,Zesty Burger 22,1,1891.33,0.25,483.16,1408.17,0.255460443,4,0,1,2021,0,0,5,0,,0,1,14:53:49,2021-01-29 14:53:49+05:30,28.2,0,0
1/29/2021,table,Herb Drink 9,2,4829.56,0.022721496,654.56,4175,,4,0,1,2021,0,0,5,0,,0,1,12:13:06,2021-01-29 12:13:06+05:30,27.8,0,0
1/29/2021,delivery,Classic Chicken,3,397.19,0.226408606,119.31,277.88,,4,0,1,2021,0,0,5,0,,0,1,10:11:20,2021-01-29 10:11:20+05:30,27.2,0.5,1
1/29/2021,delivery,Spicy Burger,4,566.49,0,138.36,428.13,,4,0,1,2021,0,0,5,0,,0,1,18:35:55,2021-01-29 18:35:55+05:30,26.9,0,0
1/29/2021,delivery,Veggie Roll,1,2228.36,0.28677757,305.66,1922.7,,4,0,1,2021,0,0,5,0,,0,1,12:36:05,2021-01-29 12:36:05+05:30,27.8,0,0
1/29/2021,takeaway,Spicy Burger 12,1,209.46,0.489541497,33.24,176.22,,4,0,1,2021,0,0,5,0,,0,1,18:22:50,2021-01-29 18:22:50+05:30,26.9,0,0
1/29/2021,table,Spicy Burger 12,2,280.73,0,90.04,190.69,,4,0,1,2021,0,0,5,0,,0,1,18:19:22,2021-01-29 18:19:22+05:30,26.9,0,0
1/29/2021,delivery,Herb Burger,1,3058.85,0.5,1054.36,2004.49,0.344691632,4,0,1,2021,0,0,5,0,,0,1,16:23:33,2021-01-29 16:23:33+05:30,27.4,0.1,1
1/29/2021,delivery,Herb Pizza 9,3,2816.57,0.28098514,430.47,2386.1,,4,0,1,2021,0,0,5,0,,0,1,16:57:20,2021-01-29 16:57:20+05:30,27.4,0.1,1
1/29/2021,delivery,Sweet Chicken 12,3,1098.33,0.001741699,225.13,873.2,,4,0,1,2021,0,0,5,0,,0,1,12:53:25,2021-01-29 12:53:25+05:30,27.8,0,0
1/29/2021,takeaway,Spicy Drink,2,3125.64,0.252800728,1129.49,1996.15,,4,0,1,2021,0,0,5,0,,0,1,20:38:54,2021-01-29 20:38:54+05:30,25.8,0,0
1/29/2021,takeaway,Herb Drink 9,2,4769.74,0.012052497,1259.24,3510.5,,4,0,1,2021,0,0,5,0,,0,1,9:36:46,2021-01-29 09:36:46+05:30,26.3,0.3,1
1/29/2021,table,Classic Burger,3,2716.06,0.186285788,656.47,2059.59,,4,0,1,2021,0,0,5,0,,0,1,15:34:01,2021-01-29 15:34:01+05:30,27.9,0.6,1
1/29/2021,table,Deluxe Pizza,1,837.39,0,67.32,770.07,,4,0,1,2021,0,0,5,0,,0,1,9:42:24,2021-01-29 09:42:24+05:30,26.3,0.3,1
1/29/2021,table,Crispy Drink,2,1553.34,0.200222692,322.98,1230.36,,4,0,1,2021,0,0,5,0,,0,1,21:06:38,2021-01-29 21:06:38+05:30,25.2,0,0
1/29/2021,table,Deluxe Dessert 19,5,1692.52,0,648.98,1043.54,,4,0,1,2021,0,0,5,0,,0,1,9:56:27,2021-01-29 09:56:27+05:30,26.3,0.3,1
1/29/2021,table,Spicy Burger,2,263.53,0.263907848,36.95,226.58,,4,0,1,2021,0,0,5,0,,0,1,9:19:40,2021-01-29 09:19:40+05:30,26.3,0.3,1
1/29/2021,table,Spicy Burger 19,3,985,0,31.9,953.1,,4,0,1,2021,0,0,5,0,,0,1,9:29:39,2021-01-29 09:29:39+05:30,26.3,0.3,1
1/29/2021,delivery,Herb Burger,2,1533.42,0.291971808,416.96,1116.46,,4,0,1,2021,0,0,5,0,,0,1,9:19:00,2021-01-29 09:19:00+05:30,26.3,0.3,1
1/29/2021,delivery,Spicy Burger 19,3,2641.11,0.25,538.78,2102.33,0.203997562,4,0,1,2021,0,0,5,0,,0,1,18:21:17,2021-01-29 18:21:17+05:30,26.9,0,0
1/29/2021,delivery,Deluxe Dessert 19,2,2815.45,0.242188052,913.14,1902.31,,4,0,1,2021,0,0,5,0,,0,1,19:32:57,2021-01-29 19:32:57+05:30,26.3,0,0
1/29/2021,delivery,Sweet Chicken,2,2653.87,0.25,738.81,1915.06,0.278389672,4,0,1,2021,0,0,5,0,,0,1,13:32:06,2021-01-29 13:32:06+05:30,28.1,0,0
1/29/2021,takeaway,Herb Chicken 12,2,2618.73,0.009101207,646.22,1972.51,,4,0,1,2021,0,0,5,0,,0,1,9:53:31,2021-01-29 09:53:31+05:30,26.3,0.3,1
1/29/2021,table,Veggie Drink 9,1,3380.56,0.005187604,1198.5,2182.06,,4,0,1,2021,0,0,5,0,,0,1,17:35:38,2021-01-29 17:35:38+05:30,27.7,0,0
1/29/2021,delivery,Deluxe Pizza,1,2237.18,0.25,286.56,1950.62,0.128089827,4,0,1,2021,0,0,5,0,,0,1,14:15:14,2021-01-29 14:15:14+05:30,28.2,0,0
1/29/2021,table,Deluxe Pizza 19,2,575.05,0.013119274,283.4,291.65,,4,0,1,2021,0,0,5,0,,0,1,18:01:17,2021-01-29 18:01:17+05:30,26.9,0,0
1/29/2021,table,Zesty Pasta 9,5,2695.07,0.00437084,647.38,2047.69,,4,0,1,2021,0,0,5,0,,0,1,18:37:06,2021-01-29 18:37:06+05:30,26.9,0,0
1/29/2021,delivery,Spicy Pizza,4,2342.18,0.289226785,599.39,1742.79,,4,0,1,2021,0,0,5,0,,0,1,19:56:10,2021-01-29 19:56:10+05:30,26.3,0,0
1/29/2021,takeaway,Crispy Drink,2,690.98,0.196110192,261.28,429.7,,4,0,1,2021,0,0,5,0,,0,1,18:07:57,2021-01-29 18:07:57+05:30,26.9,0,0
1/29/2021,table,Spicy Burger,5,1974.64,0.292135815,1051.61,923.03,,4,0,1,2021,0,0,5,0,,0,1,20:43:10,2021-01-29 20:43:10+05:30,25.8,0,0
1/29/2021,table,Veggie Dessert 9,1,2676.24,0.175334524,809.14,1867.1,,4,0,1,2021,0,0,5,0,,0,1,15:37:47,2021-01-29 15:37:47+05:30,27.9,0.6,1
1/29/2021,delivery,Crispy Drink,1,1377.28,0.5,646.6,730.68,,4,0,1,2021,0,0,5,0,,0,1,11:45:26,2021-01-29 11:45:26+05:30,27.5,0.1,1
1/29/2021,delivery,Sweet Pasta 19,1,437.95,0.005691034,117.18,320.77,,4,0,1,2021,0,0,5,0,,0,1,12:10:22,2021-01-29 12:10:22+05:30,27.8,0,0
1/29/2021,delivery,Herb Drink 9,1,12907.16,0,1953.21,10953.95,,4,0,1,2021,0,0,5,0,,0,1,19:18:25,2021-01-29 19:18:25+05:30,26.3,0,0
1/29/2021,table,Herb Burger 12,2,2426.03,0,645.73,1780.3,,4,0,1,2021,0,0,5,0,,0,1,10:43:28,2021-01-29 10:43:28+05:30,27.2,0.5,1
1/29/2021,delivery,Herb Chicken 22,1,499.61,0.209857607,174.84,324.77,,4,0,1,2021,0,0,5,0,,0,1,14:48:58,2021-01-29 14:48:58+05:30,28.2,0,0
1/29/2021,table,Sweet Chicken 12,3,7759.6,0.2,1869.28,5890.32,0.240899015,4,0,1,2021,0,0,5,0,,0,1,17:54:23,2021-01-29 17:54:23+05:30,27.7,0,0
1/29/2021,delivery,Veggie Roll,4,861.16,0,185.21,675.95,,4,0,1,2021,0,0,5,0,,0,1,9:00:08,2021-01-29 09:00:08+05:30,26.3,0.3,1
1/29/2021,delivery,Veggie Roll,1,5138.52,0,925.86,4212.66,0.180180285,4,0,1,2021,0,0,5,0,,0,1,13:22:02,2021-01-29 13:22:02+05:30,28.1,0,0
1/29/2021,table,Crispy Drink,1,2440.66,0.25,703.23,1737.43,0.288131079,4,0,1,2021,0,0,5,0,,0,1,10:18:57,2021-01-29 10:18:57+05:30,27.2,0.5,1
1/29/2021,delivery,Veggie Pasta 19,2,216.76,0.254411266,45.66,171.1,,4,0,1,2021,0,0,5,0,,0,1,12:19:00,2021-01-29 12:19:00+05:30,27.8,0,0
1/29/2021,table,Spicy Burger,2,1168.69,0.042398012,305.08,863.61,,4,0,1,2021,0,0,5,0,,0,1,11:36:15,2021-01-29 11:36:15+05:30,27.5,0.1,1
1/29/2021,delivery,Sweet Chicken 19,2,1786.63,0,787.42,999.21,,4,0,1,2021,0,0,5,0,,0,1,18:54:19,2021-01-29 18:54:19+05:30,26.9,0,0
1/30/2021,takeaway,Spicy Drink,2,3125.64,0.252800728,1129.49,1996.15,,5,1,1,2021,0,0,5,0,,0,0,20:38:54,2021-01-30 20:38:54+05:30,25.1,0,0
1/30/2021,delivery,Zesty Burger,3,2083.25,0.193819186,82.98,2000.27,,5,1,1,2021,0,0,5,0,,0,0,20:30:31,2021-01-30 20:30:31+05:30,25.1,0,0
1/30/2021,takeaway,Classic Drink,4,1095.88,0,305.01,790.87,,5,1,1,2021,0,0,5,0,,0,0,12:06:47,2021-01-30 12:06:47+05:30,30.3,0,0
1/31/2021,table,Item50,4,422.77,0.184106344,100.52,322.25,,6,1,1,2021,0,1,5,0,,0,0,12:00:57,2021-01-31 12:00:57+05:30,31,0,0
1/31/2021,table,Deluxe Pizza,4,1274.35,0.172776323,418.32,856.03,,6,1,1,2021,0,1,5,0,,0,0,17:24:23,2021-01-31 17:24:23+05:30,24.8,0.2,1
1/31/2021,table,Spicy Burger 19,5,5226.41,0.469950822,982.55,4243.86,,6,1,1,2021,0,1,5,0,,0,0,12:50:18,2021-01-31 12:50:18+05:30,31,0,0
1/31/2021,table,Spicy Pizza,2,2721.71,0.233464213,943.55,1778.16,,6,1,1,2021,0,1,5,0,,0,0,18:26:49,2021-01-31 18:26:49+05:30,24.5,0.1,1
1/31/2021,delivery,Spicy Burger 19,3,1286.49,0.252500991,350.75,935.74,,6,1,1,2021,0,1,5,0,,0,0,19:44:41,2021-01-31 19:44:41+05:30,24.1,0,0
1/31/2021,takeaway,Classic Pasta 19,2,1309.54,0.267579677,477.46,832.08,,6,1,1,2021,0,1,5,0,,0,0,15:12:35,2021-01-31 15:12:35+05:30,26.6,6.6,1
1/31/2021,takeaway,Crispy Pasta 12,4,283.9,0.211009372,39.3,244.6,,6,1,1,2021,0,1,5,0,,0,0,18:22:54,2021-01-31 18:22:54+05:30,24.5,0.1,1
2/1/2021,table,Crispy Pasta 12,4,733.03,0.296029661,216.42,516.61,,0,0,2,2021,1,0,1,0,,0,0,11:03:05,2021-02-01 11:03:05+05:30,29.1,0,0
2/1/2021,table,Classic Chicken,3,3654.57,0.007822316,1473.11,2181.46,,0,0,2,2021,1,0,1,0,,0,0,13:02:16,2021-02-01 13:02:16+05:30,29.2,0.4,1
2/1/2021,takeaway,Herb Dessert 19,2,601.18,0.476548212,153.02,448.16,,0,0,2,2021,1,0,1,0,,0,0,20:14:38,2021-02-01 20:14:38+05:30,25.5,0,0
2/2/2021,delivery,Spicy Roll,2,1196.67,0.227384251,64.13,1132.54,,1,0,2,2021,0,0,1,0,,0,0,12:07:02,2021-02-02 12:07:02+05:30,30.3,0,0
2/2/2021,takeaway,Item50,1,2502.83,0.246749852,859.8,1643.03,,1,0,2,2021,0,0,1,0,,0,0,12:08:09,2021-02-02 12:08:09+05:30,30.3,0,0
2/3/2021,delivery,Herb Drink 9,1,1603.2,0.022779573,155.44,1447.76,,2,0,2,2021,0,0,1,0,,1,0,10:49:06,2021-02-03 10:49:06+05:30,28.6,0,0
2/3/2021,table,Deluxe Pasta 12,4,4609.16,0,1479.1,3130.06,,2,0,2,2021,0,0,1,0,,1,0,14:12:05,2021-02-03 14:12:05+05:30,29.8,0,0
2/3/2021,table,Herb Pizza 9,3,861.62,0.228242713,438.75,422.87,,2,0,2,2021,0,0,1,0,,1,0,11:49:36,2021-02-03 11:49:36+05:30,29.6,0,0
2/3/2021,delivery,Spicy Burger,1,7184.06,0,768.2,6415.86,,2,0,2,2021,0,0,1,0,,1,0,11:14:47,2021-02-03 11:14:47+05:30,29.6,0,0
2/3/2021,table,Spicy Dessert 12,1,1299.72,0.017783048,182.65,1117.07,,2,0,2,2021,0,0,1,0,,1,0,18:53:04,2021-02-03 18:53:04+05:30,27.3,0,0
2/3/2021,table,Spicy Burger 12,3,4537.92,0,976.05,3561.87,0.215087529,2,0,2,2021,0,0,1,0,,1,0,10:50:01,2021-02-03 10:50:01+05:30,28.6,0,0
2/3/2021,table,Veggie Burger,3,2761,0.020839088,471.62,2289.38,,2,0,2,2021,0,0,1,0,,1,0,19:44:43,2021-02-03 19:44:43+05:30,26.6,0,0
2/3/2021,takeaway,Veggie Dessert 12,4,1654.14,0.2,561.41,1092.73,0.339396907,2,0,2,2021,0,0,1,0,,1,0,19:17:32,2021-02-03 19:17:32+05:30,26.6,0,0
2/3/2021,delivery,Herb Sandwich 9,3,948.04,0,77.27,870.77,,2,0,2,2021,0,0,1,0,,1,0,18:31:25,2021-02-03 18:31:25+05:30,27.3,0,0
2/3/2021,table,Sweet Pasta 19,3,2074.09,0.23993666,523.52,1550.57,,2,0,2,2021,0,0,1,0,,1,0,12:27:34,2021-02-03 12:27:34+05:30,29.5,0,0
2/3/2021,delivery,Item50,3,575.46,0,139.11,436.35,,2,0,2,2021,0,0,1,0,,1,0,19:02:27,2021-02-03 19:02:27+05:30,26.6,0,0
2/3/2021,table,Crispy Pasta 12,3,1749.52,0.008885872,432.68,1316.84,,2,0,2,2021,0,0,1,0,,1,0,10:08:02,2021-02-03 10:08:02+05:30,28.6,0,0
2/3/2021,takeaway,Spicy Burger 19,5,202.46,0.016267695,64.35,138.11,,2,0,2,2021,0,0,1,0,,1,0,18:18:27,2021-02-03 18:18:27+05:30,27.3,0,0
2/3/2021,delivery,Sweet Chicken 19,2,9124.55,0.189684129,2828.17,6296.38,,2,0,2,2021,0,0,1,0,,1,0,12:48:00,2021-02-03 12:48:00+05:30,29.5,0,0
2/3/2021,delivery,Sweet Chicken 12,3,1130.34,0.485943358,400.29,730.05,,2,0,2,2021,0,0,1,0,,1,0,18:26:48,2021-02-03 18:26:48+05:30,27.3,0,0
2/3/2021,table,Herb Burger 12,3,2298.68,0.5,1497.23,801.45,0.65134338,2,0,2,2021,0,0,1,0,,1,0,15:57:44,2021-02-03 15:57:44+05:30,29.7,0,0
2/3/2021,takeaway,Crispy Pasta 12,3,1129.27,0.02027909,296.85,832.42,,2,0,2,2021,0,0,1,0,,1,0,19:51:23,2021-02-03 19:51:23+05:30,26.6,0,0
2/3/2021,delivery,Spicy Drink 22,3,1006.04,0.248917335,444.39,561.65,,2,0,2,2021,0,0,1,0,,1,0,14:01:00,2021-02-03 14:01:00+05:30,29.8,0,0
2/3/2021,table,Item50,8,2157.28,0.230890416,791.24,1366.04,,2,0,2,2021,0,0,1,0,,1,0,18:43:22,2021-02-03 18:43:22+05:30,27.3,0,0
2/3/2021,table,Deluxe Dessert 22,2,602,0.007712065,131.02,470.98,,2,0,2,2021,0,0,1,0,,1,0,12:08:32,2021-02-03 12:08:32+05:30,29.5,0,0
2/3/2021,delivery,Sweet Burger 12,3,985.8,0.24592579,293.33,692.47,,2,0,2,2021,0,0,1,0,,1,0,9:40:55,2021-02-03 09:40:55+05:30,27.2,0,0
2/3/2021,table,Veggie Roll,1,1892.59,0.215856913,719.68,1172.91,,2,0,2,2021,0,0,1,0,,1,0,19:48:23,2021-02-03 19:48:23+05:30,26.6,0,0
2/3/2021,delivery,Spicy Burger,5,2158.53,0.027803207,676.75,1481.78,,2,0,2,2021,0,0,1,0,,1,0,18:44:53,2021-02-03 18:44:53+05:30,27.3,0,0
2/3/2021,table,Crispy Burger 22,3,643.43,0.267815378,127.36,516.07,,2,0,2,2021,0,0,1,0,,1,0,21:43:46,2021-02-03 21:43:46+05:30,25.5,0,0
2/3/2021,takeaway,Crispy Dessert 9,4,120,0.247475831,46.48,73.52,,2,0,2,2021,0,0,1,0,,1,0,9:06:28,2021-02-03 09:06:28+05:30,27.2,0,0
2/3/2021,table,Herb Burger,3,668.75,0.262286291,321.22,347.53,,2,0,2,2021,0,0,1,0,,1,0,20:44:15,2021-02-03 20:44:15+05:30,26,0,0
2/3/2021,table,Sweet Burger 12,1,1390.83,0,461.47,929.36,,2,0,2,2021,0,0,1,0,,1,0,11:19:30,2021-02-03 11:19:30+05:30,29.6,0,0
2/3/2021,takeaway,Spicy Sandwich 19,1,2819.31,0,316.64,2502.67,,2,0,2,2021,0,0,1,0,,1,0,19:08:39,2021-02-03 19:08:39+05:30,26.6,0,0
2/3/2021,delivery,Spicy Chicken 19,1,1737.13,0.189108067,655.64,1081.49,,2,0,2,2021,0,0,1,0,,1,0,9:16:51,2021-02-03 09:16:51+05:30,27.2,0,0
2/3/2021,delivery,Veggie Roll,1,1763.77,0.177537445,666.39,1097.38,,2,0,2,2021,0,0,1,0,,1,0,19:33:58,2021-02-03 19:33:58+05:30,26.6,0,0
2/3/2021,takeaway,Crispy Dessert 9,4,1300.2,0.00193532,535.6,764.6,,2,0,2,2021,0,0,1,0,,1,0,16:52:14,2021-02-03 16:52:14+05:30,29.2,0,0
2/3/2021,table,Spicy Chicken 9,1,818.11,0.194539043,180.33,637.78,,2,0,2,2021,0,0,1,0,,1,0,20:53:24,2021-02-03 20:53:24+05:30,26,0,0
2/3/2021,table,Spicy Burger,4,2484,0,238.19,2245.81,,2,0,2,2021,0,0,1,0,,1,0,13:17:34,2021-02-03 13:17:34+05:30,29.9,0,0
2/3/2021,takeaway,Veggie Roll,1,1651.46,0.213399551,717.25,934.21,,2,0,2,2021,0,0,1,0,,1,0,19:10:51,2021-02-03 19:10:51+05:30,26.6,0,0
2/4/2021,table,Deluxe Chicken,1,2819.93,0.25,518.64,2301.29,0.183919459,3,0,2,2021,0,0,1,1,Independence Day,0,0,20:54:59,2021-02-04 20:54:59+05:30,25.7,0,0
2/4/2021,delivery,Item50,1,3258.05,0.167001348,1364.57,1893.48,,3,0,2,2021,0,0,1,1,Independence Day,0,0,16:06:43,2021-02-04 16:06:43+05:30,29.5,0,0
2/4/2021,table,Classic Roll,2,1785.99,0.25,711.6,1074.39,0.398434482,3,0,2,2021,0,0,1,1,Independence Day,0,0,16:39:08,2021-02-04 16:39:08+05:30,29.5,0,0
2/4/2021,takeaway,Crispy Pasta 12,4,4354.15,0.25,539.79,3814.36,0.123971384,3,0,2,2021,0,0,1,1,Independence Day,0,0,9:19:48,2021-02-04 09:19:48+05:30,26.5,0,0
2/4/2021,delivery,Item50,4,81.79,0.2,9.06,72.73,0.110771488,3,0,2,2021,0,0,1,1,Independence Day,0,0,18:24:42,2021-02-04 18:24:42+05:30,27.2,0,0
2/4/2021,takeaway,Spicy Sandwich 19,5,2887.58,0.471939566,706.84,2180.74,,3,0,2,2021,0,0,1,1,Independence Day,0,0,14:56:37,2021-02-04 14:56:37+05:30,30.3,0,0
2/4/2021,delivery,Sweet Chicken 19,3,3008.52,0.00834271,895.56,2112.96,,3,0,2,2021,0,0,1,1,Independence Day,0,0,19:12:08,2021-02-04 19:12:08+05:30,26.5,0,0
2/4/2021,table,Deluxe Dessert 19,4,2528.15,0,25.28,2502.87,,3,0,2,2021,0,0,1,1,Independence Day,0,0,19:39:44,2021-02-04 19:39:44+05:30,26.5,0,0
2/4/2021,delivery,Herb Drink 9,2,46.78,0,3.91,42.87,0.083582728,3,0,2,2021,0,0,1,1,Independence Day,0,0,9:40:41,2021-02-04 09:40:41+05:30,26.5,0,0
2/4/2021,delivery,Veggie Roll,3,1637.4,0,659.38,978.02,,3,0,2,2021,0,0,1,1,Independence Day,0,0,9:43:39,2021-02-04 09:43:39+05:30,26.5,0,0
2/4/2021,table,Veggie Burger,2,2438.56,0,585.86,1852.7,0.240248343,3,0,2,2021,0,0,1,1,Independence Day,0,0,21:40:16,2021-02-04 21:40:16+05:30,25.1,0,0
2/4/2021,table,Classic Pasta 19,2,2495.8,0,573.74,1922.06,,3,0,2,2021,0,0,1,1,Independence Day,0,0,10:04:47,2021-02-04 10:04:47+05:30,27.8,0,0
2/4/2021,delivery,Sweet Burger 12,1,770.08,0,202.75,567.33,,3,0,2,2021,0,0,1,1,Independence Day,0,0,19:07:27,2021-02-04 19:07:27+05:30,26.5,0,0
2/4/2021,takeaway,Sweet Burger 12,4,907.01,0,344.39,562.62,,3,0,2,2021,0,0,1,1,Independence Day,0,0,11:07:36,2021-02-04 11:07:36+05:30,28.9,0,0
2/4/2021,delivery,Crispy Drink,2,3378.13,0,459.42,2918.71,,3,0,2,2021,0,0,1,1,Independence Day,0,0,19:49:03,2021-02-04 19:49:03+05:30,26.5,0,0
2/4/2021,table,Spicy Burger 22,4,6727.91,0,953.48,5774.43,,3,0,2,2021,0,0,1,1,Independence Day,0,0,18:41:53,2021-02-04 18:41:53+05:30,27.2,0,0
2/4/2021,delivery,Item50,2,2913.88,0.211637919,1589.81,1324.07,,3,0,2,2021,0,0,1,1,Independence Day,0,0,20:27:23,2021-02-04 20:27:23+05:30,25.7,0,0
2/4/2021,delivery,Crispy Pasta 12,4,2463.95,0.254787383,797.78,1666.17,,3,0,2,2021,0,0,1,1,Independence Day,0,0,11:56:55,2021-02-04 11:56:55+05:30,28.9,0,0
2/4/2021,table,Deluxe Pasta 12,2,5097.75,0.028998472,1691.16,3406.59,,3,0,2,2021,0,0,1,1,Independence Day,0,0,14:54:51,2021-02-04 14:54:51+05:30,30.3,0,0
2/4/2021,delivery,Spicy Burger 19,1,858.55,0.024446182,192.25,666.3,,3,0,2,2021,0,0,1,1,Independence Day,0,0,16:25:27,2021-02-04 16:25:27+05:30,29.5,0,0
2/4/2021,table,Deluxe Pizza,2,2183.65,0.01969412,697.78,1485.87,,3,0,2,2021,0,0,1,1,Independence Day,0,0,18:13:22,2021-02-04 18:13:22+05:30,27.2,0,0
2/4/2021,takeaway,Sweet Chicken 19,5,4588.35,0,1951.48,2636.87,0.425311931,3,0,2,2021,0,0,1,1,Independence Day,0,0,19:34:26,2021-02-04 19:34:26+05:30,26.5,0,0
2/4/2021,takeaway,Herb Burger 12,6,1869.27,0.21813352,645.22,1224.05,,3,0,2,2021,0,0,1,1,Independence Day,0,0,12:33:37,2021-02-04 12:33:37+05:30,29.9,0,0
2/4/2021,delivery,Veggie Roll,3,1487.31,0.255945262,403.32,1083.99,,3,0,2,2021,0,0,1,1,Independence Day,0,0,13:57:12,2021-02-04 13:57:12+05:30,30.4,0,0
2/4/2021,delivery,Crispy Chicken 22,1,1057.87,0.02604003,233.05,824.82,,3,0,2,2021,0,0,1,1,Independence Day,0,0,12:58:13,2021-02-04 12:58:13+05:30,29.9,0,0
2/4/2021,takeaway,Herb Burger,3,742.71,0.002267029,78.88,663.83,,3,0,2,2021,0,0,1,1,Independence Day,0,0,20:25:28,2021-02-04 20:25:28+05:30,25.7,0,0
2/4/2021,delivery,Sweet Pasta 12,1,606.7,0.237187165,110.37,496.33,,3,0,2,2021,0,0,1,1,Independence Day,0,0,13:15:26,2021-02-04 13:15:26+05:30,30.4,0,0
2/4/2021,delivery,Spicy Chicken 19,3,8403.69,0.491293036,2859.48,5544.21,,3,0,2,2021,0,0,1,1,Independence Day,0,0,10:53:10,2021-02-04 10:53:10+05:30,27.8,0,0
2/4/2021,delivery,Veggie Dessert 12,1,1918.35,0.262904316,726.12,1192.23,,3,0,2,2021,0,0,1,1,Independence Day,0,0,19:10:59,2021-02-04 19:10:59+05:30,26.5,0,0
2/4/2021,table,Sweet Burger 12,1,18140.46,0.02906019,2716.16,15424.3,,3,0,2,2021,0,0,1,1,Independence Day,0,0,13:47:26,2021-02-04 13:47:26+05:30,30.4,0,0
2/4/2021,takeaway,Sweet Roll 9,4,187.37,0.23777054,49.96,137.41,,3,0,2,2021,0,0,1,1,Independence Day,0,0,19:21:57,2021-02-04 19:21:57+05:30,26.5,0,0
2/4/2021,table,Deluxe Pizza,1,1760.54,0.003606403,542.31,1218.23,,3,0,2,2021,0,0,1,1,Independence Day,0,0,18:10:07,2021-02-04 18:10:07+05:30,27.2,0,0
2/5/2021,takeaway,Veggie Roll,4,952.1,0.179384838,173.92,778.18,,4,0,2,2021,0,0,1,0,,0,1,10:49:43,2021-02-05 10:49:43+05:30,27.8,0,0
2/5/2021,takeaway,Deluxe Pizza,3,2635.42,0.3,882.24,1753.18,0.334762581,4,0,2,2021,0,0,1,0,,0,1,15:07:31,2021-02-05 15:07:31+05:30,30.3,0,0
2/5/2021,table,Deluxe Pizza,1,2470.5,0.199513703,1264.97,1205.53,,4,0,2,2021,0,0,1,0,,0,1,20:20:54,2021-02-05 20:20:54+05:30,26.1,0,0
2/5/2021,table,Item724,6,3769.25,0.2,1608.36,2160.89,0.426705578,4,0,2,2021,0,0,1,0,,0,1,19:16:19,2021-02-05 19:16:19+05:30,26.6,0,0
2/5/2021,delivery,Crispy Pasta 12,2,1673.09,0,323.97,1349.12,,4,0,2,2021,0,0,1,0,,0,1,18:41:46,2021-02-05 18:41:46+05:30,27.5,0,0
